Accum_y-0,T-1,Accum_y-1,Accum_y-2,Accum_y-3,Accum_y-4,Accum_y-5,Accum_y-6,Accum_y-7,Accum_y-8
1264,161,225,267,473,747,90,302,568,538
1330,133,154,228,475,747,92,317,559,503
1330,133,154,486,475,715,92,317,565,502
1327,119,144,507,475,598,198,317,607,694
1358,119,144,507,476,579,279,427,590,892
1303,174,186,533,540,579,370,432,584,877
1297,218,186,533,683,532,370,432,584,877
1275,238,186,632,721,532,398,432,584,984
1196,317,186,632,776,521,413,557,584,984
1196,317,179,626,776,515,433,571,677,992
1238,316,187,627,935,453,444,548,766,992
1262,316,187,627,983,360,479,538,766,992
1265,316,187,627,983,392,638,876,726,992
1260,312,218,693,945,418,724,869,685,992
1238,252,255,693,743,423,724,908,685,984
1182,318,364,693,662,437,762,959,662,955
1258,358,425,693,662,379,902,1144,723,873
1214,402,425,693,703,378,903,1191,721,870
1193,423,433,693,703,331,903,1160,722,870
1099,517,433,693,703,331,903,1173,737,721
1004,612,428,693,703,326,903,1197,734,721
926,690,402,765,703,321,951,1247,733,721
770,846,402,866,709,330,1112,1385,624,721
701,915,402,871,639,367,1159,1384,563,721
700,917,402,893,648,386,1177,1384,563,689
700,917,364,972,594,291,1183,1487,796,668
701,961,356,1100,594,354,1123,1512,796,675
704,961,435,1106,594,341,1195,1428,796,675
472,1193,435,1096,594,318,1443,1468,796,673
754,1193,435,1008,594,330,1443,1468,796,707
772,1186,488,947,594,345,1443,1468,772,669
695,1264,488,947,594,345,1419,1470,749,710
708,1330,528,947,592,567,1417,1456,740,709
750,1330,630,940,650,653,1417,1456,758,640
748,1327,633,919,685,658,1311,1456,660,433
717,1358,648,1062,684,658,1261,1346,649,224
717,1303,611,1073,661,658,1204,1341,649,222
819,1297,674,1164,711,658,1278,1341,649,295
822,1275,674,1100,757,658,1250,1341,649,208
889,1196,711,1129,702,746,1235,1213,649,299
889,1196,698,1129,702,746,1220,1191,556,291
857,1238,690,1151,543,824,1237,1288,468,291
963,1262,726,1151,879,841,1290,1338,468,291
960,1265,741,1151,879,836,1175,941,468,291
954,1260,760,1151,874,810,1213,941,468,291
970,1238,754,1151,874,805,1267,1017,468,305
1165,1182,864,1158,869,846,1230,1114,468,326
1083,1258,811,1160,882,848,1122,929,343,326
1084,1214,1097,1160,889,848,1173,898,339,327
1084,1193,1101,1160,889,876,1266,879,338,423
1152,1099,1102,1160,889,876,1383,866,323,423
1152,1004,1104,1160,889,869,1425,842,323,444
1152,926,1104,1088,905,1109,1448,933,325,444
1152,770,1105,958,893,1100,1409,803,326,444
1154,701,1105,953,892,1063,1376,782,326,444
1206,700,1164,931,881,1044,1399,782,376,444
1207,700,1164,852,888,977,1401,681,334,444
1162,701,1164,724,888,906,1398,656,392,431
1159,704,1055,716,888,906,1374,642,456,484
1159,472,1055,716,888,1077,1320,591,505,587
877,754,1055,716,888,1153,1495,591,505,568
980,772,1002,716,888,1138,1529,591,493,606
1038,695,1002,716,888,1138,1589,608,507,548
961,708,962,716,898,916,1618,624,759,548
1062,750,860,462,892,870,1618,625,772,623
1071,748,857,462,896,895,1713,629,848,671
1074,717,859,319,933,895,1689,629,848,695
1159,717,854,340,888,900,1656,629,848,705
1215,819,812,378,694,967,1583,629,848,634
1508,822,833,344,655,971,1591,629,848,614
1592,889,811,315,750,883,1593,629,848,523
1614,889,811,319,750,883,1588,629,848,523
1609,857,937,299,750,805,1560,532,847,523
1480,963,1032,304,366,808,1472,482,847,523
1480,960,1032,304,471,765,1428,482,847,525
1479,954,989,238,490,766,1304,482,957,661
1462,970,946,238,508,832,1307,367,957,715
1281,1165,729,231,511,820,1382,219,1024,724
1247,1083,735,267,498,821,1417,219,1024,776
1246,1084,451,272,508,821,1369,223,1024,775
1246,1084,458,276,705,793,1313,223,1027,679
1178,1152,457,276,727,793,1197,223,1076,679
1178,1152,467,276,727,793,1155,223,1093,681
1360,1152,552,317,711,622,1084,82,1091,689
1392,1152,590,317,749,801,962,88,1134,689
1390,1154,590,447,749,854,992,124,1273,689
1375,1206,531,468,754,854,995,124,1657,689
1374,1207,536,468,747,854,987,122,1456,689
1398,1162,536,471,747,854,984,122,1398,689
1399,1159,536,471,747,869,936,134,1334,636
1399,1159,542,494,786,704,834,188,1285,533
1402,877,598,494,786,690,659,222,1286,525
1392,980,729,536,786,904,625,501,1252,506
1339,1038,829,597,786,904,565,482,1297,506
1340,961,832,597,776,904,840,465,1045,506
1197,1062,971,597,743,864,881,465,1055,454
1194,1071,1021,605,704,879,810,461,1007,406
1191,1074,1004,605,663,879,899,475,1007,382
1106,1159,1004,522,832,874,907,531,1007,499
906,1215,997,433,855,828,906,612,1019,497
610,1508,977,777,810,877,903,617,1032,567
459,1592,980,777,935,880,901,713,1135,654
443,1614,980,885,935,880,901,831,1249,682
438,1609,854,1024,935,888,952,832,1249,682
437,1480,725,1110,935,869,1009,834,1249,863
437,1480,710,1225,830,865,1035,1012,1249,900
437,1479,705,1237,811,864,1035,1021,1139,995
445,1462,700,1237,793,839,1028,1044,1160,927
551,1281,728,1237,790,812,963,1062,1093,1010
551,1247,714,1199,793,809,974,1132,1093,982
604,1246,712,1196,735,922,1304,1113,1093,982
605,1246,718,1302,538,922,1268,1113,1092,983
608,1178,753,1326,516,941,1267,1363,1044,1022
608,1178,805,1326,533,943,1267,1469,1087,1097
426,1360,861,1474,533,871,1267,1553,1087,1112
394,1392,822,1829,495,692,1267,1539,1043,1124
395,1390,822,1722,495,639,1223,1666,904,1221
357,1375,822,1777,490,639,1179,1748,470,1249
421,1374,817,1787,490,639,1179,1748,469,1278
397,1398,817,1784,490,639,1179,1748,469,1278
396,1399,817,1784,591,627,1179,1736,469,1278
396,1399,811,1761,552,685,1087,1682,469,1278
407,1402,770,1761,626,687,1196,1670,468,1271
296,1392,639,1719,816,473,1202,1391,468,1252
290,1339,540,1658,819,683,1207,1391,409,1252
287,1340,579,1696,819,741,912,1391,409,1252
287,1197,440,1877,800,758,871,1390,354,1229
281,1194,401,1921,800,713,847,1390,326,1229
281,1191,402,1922,800,713,751,1376,327,1229
281,1106,656,1922,631,713,771,1320,658,1233
342,906,642,1882,608,707,772,1239,759,1239
383,610,651,1565,608,1057,767,1234,776,1167
383,459,633,1565,389,1283,767,1138,673,1081
390,443,633,1453,482,1283,767,1020,560,1053
410,438,633,1379,482,1275,716,1022,610,1056
454,437,676,1376,482,1274,659,1020,652,875
454,437,734,1261,482,1268,710,867,652,836
454,437,753,1249,482,1268,729,878,652,641
446,445,753,1249,482,1227,679,860,631,641
315,551,723,1249,576,1209,668,842,631,539
335,551,723,1249,573,1209,590,772,631,518
323,604,723,1247,573,1096,256,771,631,537
322,605,698,1206,573,1100,255,771,629,654
349,608,663,1386,573,1081,312,527,628,620
418,608,599,1387,556,1079,312,434,575,562
667,426,458,1212,556,1079,312,358,575,539
728,394,458,858,556,1079,479,358,586,549
763,395,458,839,556,1079,489,184,596,453
763,357,458,763,556,1079,530,118,613,427
699,421,458,812,556,1155,530,174,652,456
706,397,458,825,556,1253,530,193,825,456
767,396,458,959,455,1302,544,381,842,456
962,396,458,959,455,1264,549,630,842,456
951,407,443,959,381,1190,440,609,842,456
986,296,501,988,396,1257,434,613,842,509
1014,290,505,989,432,1091,429,677,842,512
1034,287,478,951,458,1033,420,682,842,518
1040,287,500,770,476,1065,420,682,842,537
1040,281,490,718,476,1065,425,683,843,551
1066,281,490,717,568,1065,476,683,842,551
1184,281,237,717,694,1065,447,683,511,420
1170,342,239,717,740,1052,446,683,398,414
1373,383,229,689,740,649,446,683,368,425
1402,383,229,689,739,420,446,683,368,456
1397,390,229,720,646,428,446,683,367,478
1380,410,229,722,648,491,446,680,317,552
1336,454,245,634,650,491,456,680,275,624
1336,454,270,634,650,491,379,655,280,645
1336,454,251,727,650,491,360,715,323,618
1336,446,251,762,650,491,360,747,383,757
1336,315,251,762,556,510,374,752,424,746
1316,335,251,762,556,510,375,784,477,743
1275,323,255,799,558,511,375,934,481,724
1275,322,279,730,600,515,375,995,481,643
1248,349,279,526,605,515,318,990,483,638
1180,418,279,525,605,515,318,977,476,598
931,667,279,512,605,679,318,969,476,715
882,728,283,511,605,682,151,976,465,713
896,763,295,507,605,702,380,977,455,753
896,763,295,523,605,760,352,961,438,753
896,699,295,531,605,734,352,928,493,695
1043,706,299,518,639,689,352,927,338,713
1121,767,310,385,684,637,338,739,402,766
947,962,336,406,761,611,333,490,471,839
977,951,369,423,942,609,333,489,522,848
942,986,311,394,771,542,333,485,547,795
927,1014,306,519,740,505,406,421,547,834
907,1034,293,627,806,506,409,416,552,828
901,1040,271,708,788,457,509,423,552,810
990,1040,270,804,845,569,615,422,561,842
964,1066,269,858,797,618,592,422,561,852
846,1184,268,1013,671,668,624,485,563,852
799,1170,266,1046,628,674,624,485,573,854
555,1373,266,1134,629,674,680,565,573,843
526,1402,266,1138,639,674,690,580,573,811
518,1397,266,1108,642,670,690,580,647,789
515,1380,266,1034,802,634,690,628,665,715
528,1336,207,1034,955,634,680,636,680,651
528,1336,126,1035,955,640,680,695,675,742
528,1336,124,944,955,642,826,697,632,733
544,1336,124,909,955,648,832,758,572,594
545,1336,124,909,955,657,856,782,539,607
545,1316,124,924,959,720,855,776,486,619
545,1275,120,888,1143,729,873,885,482,629
545,1275,96,888,1155,737,873,851,520,592
668,1248,97,890,1187,737,893,927,518,592
670,1180,97,891,1189,737,937,929,542,616
670,931,97,893,1349,573,946,929,569,499
658,882,93,893,1453,570,946,947,593,481
608,896,87,930,1547,550,716,946,593,440
690,896,95,915,1547,527,707,947,593,438
693,896,116,848,1558,553,826,924,499,457
562,1043,167,850,1538,508,1158,906,607,452
504,1121,579,849,1549,561,1221,993,619,399
511,947,589,832,1473,654,1252,1105,666,326
478,977,564,820,1367,778,1270,1122,671,317
491,942,698,821,1388,848,1373,1128,668,317
478,927,708,722,1416,842,1403,1196,668,275
497,907,784,754,1408,841,1452,1279,699,275
513,901,784,702,1425,854,1500,1278,699,274
424,990,788,612,1467,743,1412,1278,689,228
424,964,860,559,1437,694,1394,1320,689,218
425,846,1055,410,1438,644,1362,1292,687,218
573,799,1208,388,1438,636,1362,1293,677,216
693,555,1302,306,1437,641,1306,1213,677,216
778,526,1608,302,1427,641,1296,1198,689,216
936,518,1659,332,1424,637,1296,1242,680,272
937,515,1671,347,1262,637,1296,1194,667,356
925,528,1669,377,1107,643,1296,1186,660,440
989,528,1690,480,1112,642,1296,1127,680,344
1032,528,1719,495,1119,661,1150,1045,680,344
1146,544,1737,577,1143,657,1144,947,680,344
1162,545,1758,717,1316,630,1106,918,672,346
1162,545,1776,809,1323,567,1106,892,672,365
1289,545,1779,883,1214,557,1088,633,672,402
1352,545,1779,884,1217,541,1088,606,634,419
1460,668,1778,882,1180,541,1090,529,642,419
1491,670,1783,883,1209,541,1047,527,645,395
1493,670,1826,887,1049,541,1040,527,629,411
1533,658,1841,889,1079,541,1108,502,606,411
1533,608,1872,852,1040,541,1111,627,640,411
1452,690,1883,851,1127,520,1108,705,704,433
